item_id,score,type,subscription_period,subscription_start,subscription_end,member_id
butler-life-habit,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
stevenson-prince-otto,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ibsen-dolls-house,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
de-la-mare-peacock-pie-book,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
walpole-young-enchanted,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
armstrong-groper,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
santayana-character-opinion-united,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
whitman-autobiographia,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
pound-umbra-early-poems,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
stevenson-memories-portraits,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
rhys-rabindranath-tagore-biographical,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
eagle-books-general-second,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
carswell-camomile,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ford-critical-attitude,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-chancery-forsyte-saga,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
calderon-tahiti-tihoti,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
weininger-sex-character,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
beresford-imperfect-mother,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dostoyevsky-honest-thief,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
flexner-prostitution-europe,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
buchan-huntingtower,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
chamberlin-private-character-queen,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
carpenter-intermediate-sex,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
huxley-leda,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
fisher-brimming-cup,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
jameson-clash,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sinclair-life-death-harriet,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hergesheimer-mountain-blood-novel,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
wilkinson-new-voices-introduction,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dell-second-country-france,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
macaulay-valley-captives,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
stevenson-catriona,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ferber-cheerful-request,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
reed-ten-days-shook,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-six-short-plays,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
andersen-nexo-ditte-daughter-man,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sandburg-cornhuskers,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
rosenfeld-musical-portraits,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
bennett-love-match-play,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
davis-van-bibber-others,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
young-iron-age,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hull-sheik,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
jones-samuel-butler,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sanger-woman-new-race,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
tagore-nationalism,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sayler-russian-theatre,2.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
angell-fruits-victory,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
flecker-collected-poems-james,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
moore-hail-farewell,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
tagore-mashi-stories,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
darwin-naturalists-voyage-round,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
lindsay-daniel-jazz-poems,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
moore-single-strictness,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
strindberg-married,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
mackenzie-carnival,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
squire-selections-modern-poets,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
beresford-revolution-story-near,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hearn-letters-raven,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
fletcher-valley-headstrong-men,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
fletcher-rayner-slade-amalgamation,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shaw-love-among-artists,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
london-burning-daylight,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
machen-far-things,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
tagore-cycle-spring,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gogh-letters-post-impressionist,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
fleay-almond-blossoms,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
couperus-hidden-story-modern,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
chesterton-defendant,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
eddy-cubists-post-impressionism,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
raleigh-shakespeare,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
douglas-went,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
couperus-dr-adriaan,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
lincoln-galusha-magnificent,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sabatini-scaramouche,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
stein-tender-buttons,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
london-daughter-snows,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
london-jacket,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
london-iron-heel,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
bojer-kingdom,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
bennett-authors-craft,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
beresford-gods-counterpoint,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
bennett-self-self-management,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
herford-childs-primer-natural,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dehan-hath-wings-novel,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
stevenson-childs-garden-verses,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
andreyev-king-loses-head,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
conway-relativity,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
wood-tell-birds-flowers,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
freud-interpretation-dreams,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
child-love-unlove,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
austin-26-jayne-street,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
eagle-books-general-third,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hearn-gleanings-buddha-fields,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ellis-studies-psychology-sex,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shakespeare-loves-labours-lost,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
beerbohm-more,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
stevenson-master-ballantrae,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
burke-whispering-windows,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
kay-scott-blind-mice,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hichens-garden-allah,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
beals-merry-heart,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hardy-pair-blue-eyes,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ervine-john-ferguson-play,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
hearn-kokoro,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
lubbock-george-calderon-sketch,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dickinson-appearances-notes-travel,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ford-heart-country,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
aiken-turns-movies-tales,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ibanez-four-horsemen-apocalypse,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
wells-washington-hope-peace,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
merrick-actor-manager,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
key-love-marriage,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
strindberg-miss-julie-plays,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
johnston-gay-dombeys,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
brooke-1914-poems,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gilmore-air,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
leslie-oppidan,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
holding-invincible-minnie,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
flecker-poems,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
nichols-ardours-endurances,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
nietzsche-selected-letters-friedrich,1.0,popular (all time),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
joyce-portrait-artist-young,8.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
joyce-exiles,5.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
lewis-main-street-story,5.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
strachey-queen-victoria,4.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
conrad-western-eyes,4.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
burney-evelina-history-young,4.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
joyce-dubliners,4.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-let-forsyte-saga,4.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
strachey-eminent-victorians,4.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shaw-cashel-byrons-profession,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
thayer-dial,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shaw-back-methuselah-metabiological,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
moore-esther-waters,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shaw-plays-pleasant-unpleasant,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shakespeare-shakespeare,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
foster-coquette-history-eliza,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
norris-brass-novel-marriage,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dane-regiment-women,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
kaye-smith-green-apple-harvest,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
lawrence-trespasser,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
clouston-lunatic-large-novel,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
george-confession-ursula-trent-2,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
anderson-poor-white,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dreiser-twelve-men,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
van-vechten-peter-whiffle,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
butler-way-flesh,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
conrad-typhoon,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
squire-london-mercury,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
mansfield-bliss-short-stories,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
mansfield-garden-party-stories,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
barrie-half-hours,3.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-country-house,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
rhys-rabindranath-tagore-biographical,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
richardson-pointed-roofs,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-man-property-forsyte,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-mob,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
ford-ladies-whose-bright,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
young-young-physician,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sanger-woman-new-race,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
santayana-little-essays-drawn,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sayler-russian-theatre,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
scott-narrow-house,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shaw-john-bulls-island,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shaw-unsocial-socialist,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
shay-fifty-contemporary-one,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
eagle-books-general-second,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
eagle-books-general-first,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dunsany-five-plays,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sinclair-mr-waddington-wyck,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dreiser-titan,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
sinnett-growth-soul,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
dowden-shakespeare,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
powys-rabelais-life,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
oriordan-london-story-adam,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-six-short-plays,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
mais-books-writers,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
jerome-three-men-boat,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
jones-samuel-butler,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
mencken-prejudices,2.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
